X,Y,Slice,DX,DY,Orientation,Coherency,Energy
812,332,0,-0.442,-0.897,-63.754,0.381,3.629E-5
832,332,0,-0.476,-0.879,-61.553,0.365,1.334E-6
852,332,0,-0.521,-0.853,-58.574,0.363,4.498E-8
872,332,0,-0.558,-0.829,-56.077,0.353,1.407E-9
892,332,0,-0.582,-0.813,-54.409,0.173,3.955E-11
912,332,0,-0.596,-0.802,-53.382,0.014,9.819E-13
932,332,0,-0.605,-0.796,-52.766,3.724E-4,2.161E-14
952,332,0,-0.610,-0.792,-52.398,7.652E-6,4.273E-16
972,332,0,-0.613,-0.790,-52.178,1.417E-7,7.705E-18
992,332,0,-0.615,-0.788,-52.047,2.411E-9,1.284E-19
1012,332,0,-0.616,-0.788,-51.969,3.850E-11,2.018E-21
1032,332,0,-0.962,-0.079,-4.681,3.610E-13,1.872E-23
12,352,0,-0.960,-0.279,-16.180,2.589E-10,7.325E-20
32,352,0,-0.960,-0.277,-16.087,1.861E-8,5.114E-18
52,352,0,-0.961,-0.276,-16.047,1.278E-6,3.411E-16
72,352,0,-0.961,-0.277,-16.063,8.242E-5,2.142E-14
92,352,0,-0.960,-0.278,-16.145,0.004,1.253E-12
112,352,0,-0.959,-0.281,-16.299,0.055,6.725E-11
132,352,0,-0.958,-0.284,-16.528,0.093,3.244E-9
152,352,0,-0.957,-0.289,-16.827,0.097,1.367E-7
172,352,0,-0.955,-0.295,-17.193,0.098,4.823E-6
192,352,0,-0.952,-0.303,-17.655,0.098,1.339E-4
212,352,0,-0.947,-0.315,-18.400,0.098,0.003
232,352,0,-0.934,-0.342,-20.126,0.095,0.033
252,352,0,-0.896,-0.407,-24.416,0.097,0.199
272,352,0,-0.819,-0.530,-32.922,0.119,0.504
292,352,0,-0.731,-0.656,-41.889,0.157,0.496
312,352,0,-0.714,-0.684,-43.807,0.155,0.214
332,352,0,-0.684,-0.728,-46.762,0.214,0.102
352,352,0,-0.725,-0.683,-43.285,0.330,0.117
372,352,0,-0.775,-0.629,-39.071,0.406,0.147
392,352,0,-0.700,-0.713,-45.542,0.411,0.159
412,352,0,-0.634,-0.773,-50.648,0.333,0.108
432,352,0,-0.671,-0.741,-47.873,0.379,0.051
452,352,0,-0.676,-0.737,-47.457,0.525,0.024
472,352,0,-0.598,-0.800,-53.254,0.562,0.016
492,352,0,-0.453,-0.889,-63.005,0.509,0.013
512,352,0,-0.331,-0.943,-70.650,0.633,0.015
532,352,0,-0.304,-0.952,-72.307,0.735,0.019
552,352,0,-0.240,-0.970,-76.132,0.695,0.014
572,352,0,-0.165,-0.986,-80.475,0.761,0.017
592,352,0,-0.130,-0.991,-82.517,0.847,0.028
612,352,0,-0.069,-0.997,-86.034,0.861,0.029
632,352,0,-0.026,0.400,86.301,0.829,0.024
652,352,0,-0.053,0.998,86.942,0.699,0.023
672,352,0,-0.030,-0.324,-84.761,0.443,0.039
692,352,0,-0.093,-0.994,-84.643,0.340,0.134
712,352,0,-0.162,-0.985,-80.657,0.331,0.394
732,352,0,-0.220,-0.974,-77.284,0.322,0.445
752,352,0,-0.255,-0.965,-75.185,0.317,0.158
772,352,0,-0.273,-0.961,-74.137,0.305,0.022
792,352,0,-0.311,-0.950,-71.891,0.264,0.002
812,352,0,-0.464,-0.881,-62.228,0.224,1.220E-4
832,352,0,-0.598,-0.798,-53.163,0.262,8.906E-6
852,352,0,-0.638,-0.770,-50.348,0.330,5.436E-7
872,352,0,-0.643,-0.766,-49.976,0.383,2.486E-8
892,352,0,-0.640,-0.768,-50.174,0.374,8.717E-10
912,352,0,-0.637,-0.771,-50.457,0.152,2.465E-11
932,352,0,-0.633,-0.774,-50.718,0.010,5.880E-13
952,352,0,-0.630,-0.776,-50.941,2.377E-4,1.226E-14
972,352,0,-0.628,-0.779,-51.128,4.539E-6,2.293E-16
992,352,0,-0.625,-0.780,-51.284,7.880E-8,3.924E-18
1012,352,0,-0.624,-0.782,-51.419,1.277E-9,6.291E-20
1032,352,0,-0.962,-0.078,-4.648,1.209E-11,5.913E-22
